episode,frameNumber,centerImage,LeftImage,rightImage,steer,throttle,forwardSpeed
00002,6992,CameraRGB__01700,LeftRGB__01700,RightRGB__01700,0.5482652187347412,0.30711549520492554,4.065364837646484
00002,6994,CameraRGB__01702,LeftRGB__01702,RightRGB__01702,0.5365245938301086,0.4613957107067108,3.8965227603912354
00002,6996,CameraRGB__01704,LeftRGB__01704,RightRGB__01704,0.4479297399520874,0.364713579416275,3.918313503265381
00002,6998,CameraRGB__01706,LeftRGB__01706,RightRGB__01706,0.3454034924507141,0.75,4.076974868774414
00002,7000,CameraRGB__01708,LeftRGB__01708,RightRGB__01708,0.25233131647109985,0.75,4.3918304443359375
00002,7002,CameraRGB__01710,LeftRGB__01710,RightRGB__01710,0.16933517158031464,0.75,4.81178092956543
00002,7004,CameraRGB__01712,LeftRGB__01712,RightRGB__01712,0.1005532294511795,0.5702866315841675,5.123746871948242
00002,7006,CameraRGB__01714,LeftRGB__01714,RightRGB__01714,0.049909744411706924,0.5154417157173157,5.165356159210205
00002,7008,CameraRGB__01716,LeftRGB__01716,RightRGB__01716,0.08444837480783463,0.75,5.256295204162598
00002,7010,CameraRGB__01718,LeftRGB__01718,RightRGB__01718,0.06829223036766052,0.75,5.569015979766846
00002,7012,CameraRGB__01720,LeftRGB__01720,RightRGB__01720,0.04240928962826729,0.75,6.165164470672607
00002,7014,CameraRGB__01722,LeftRGB__01722,RightRGB__01722,0.019006185233592987,0.75,6.748128890991211
00002,7016,CameraRGB__01724,LeftRGB__01724,RightRGB__01724,0.002875779988244176,0.75,7.2906646728515625
00002,7018,CameraRGB__01726,LeftRGB__01726,RightRGB__01726,-0.010984741151332855,0.75,7.8038811683654785
00002,7020,CameraRGB__01728,LeftRGB__01728,RightRGB__01728,-0.01863381452858448,0.75,8.29203987121582
00002,7022,CameraRGB__01730,LeftRGB__01730,RightRGB__01730,-0.007028328720480204,0.75,8.757575988769531
00002,7024,CameraRGB__01732,LeftRGB__01732,RightRGB__01732,-0.0037280351389199495,0.75,9.203465461730957
00002,7026,CameraRGB__01734,LeftRGB__01734,RightRGB__01734,-0.0201332438737154,0.4928513765335083,9.629435539245605
00002,7028,CameraRGB__01736,LeftRGB__01736,RightRGB__01736,-0.02955453470349312,0.011866791173815727,9.99106216430664
00002,7030,CameraRGB__01738,LeftRGB__01738,RightRGB__01738,-0.02605227753520012,0.20559240877628326,9.845849990844727
00002,7032,CameraRGB__01740,LeftRGB__01740,RightRGB__01740,-0.028556225821375847,0.75,9.224303245544434
00002,7034,CameraRGB__01742,LeftRGB__01742,RightRGB__01742,-0.028141720220446587,0.75,8.893339157104492
00002,7036,CameraRGB__01744,LeftRGB__01744,RightRGB__01744,-0.015893522650003433,0.75,9.088964462280273
00002,7038,CameraRGB__01746,LeftRGB__01746,RightRGB__01746,0.04092061147093773,0.0,9.444798469543457
00002,7040,CameraRGB__01748,LeftRGB__01748,RightRGB__01748,0.04338015615940094,0.0,8.797684669494629
00002,7042,CameraRGB__01750,LeftRGB__01750,RightRGB__01750,0.044359009712934494,0.0,6.853217601776123
00002,7044,CameraRGB__01752,LeftRGB__01752,RightRGB__01752,0.04706404730677605,0.75,4.9542155265808105
00002,7046,CameraRGB__01754,LeftRGB__01754,RightRGB__01754,0.06662914901971817,0.75,4.442205905914307
00002,7048,CameraRGB__01756,LeftRGB__01756,RightRGB__01756,0.09196962416172028,0.75,4.789333820343018
00002,7050,CameraRGB__01758,LeftRGB__01758,RightRGB__01758,0.098370261490345,0.75,5.309195041656494
00002,7052,CameraRGB__01760,LeftRGB__01760,RightRGB__01760,0.09092073142528534,0.75,5.862054824829102
00002,7054,CameraRGB__01762,LeftRGB__01762,RightRGB__01762,-0.029171470552682877,0.75,6.4159722328186035
00002,7056,CameraRGB__01764,LeftRGB__01764,RightRGB__01764,-0.036534834653139114,0.75,6.957594394683838
00002,7058,CameraRGB__01766,LeftRGB__01766,RightRGB__01766,-0.016770264133810997,0.75,7.481108665466309
00002,7060,CameraRGB__01768,LeftRGB__01768,RightRGB__01768,0.0107076745480299,0.75,7.984156131744385
00002,7062,CameraRGB__01770,LeftRGB__01770,RightRGB__01770,0.023804249241948128,0.75,8.464147567749023
00002,7064,CameraRGB__01772,LeftRGB__01772,RightRGB__01772,0.026576027274131775,0.75,8.92141056060791
00002,7066,CameraRGB__01774,LeftRGB__01774,RightRGB__01774,-0.009510987438261509,0.75,9.358476638793945
00002,7068,CameraRGB__01776,LeftRGB__01776,RightRGB__01776,-0.05045846104621887,0.0,9.77634334564209
00002,7070,CameraRGB__01778,LeftRGB__01778,RightRGB__01778,-0.06618955731391907,0.2737855613231659,9.829851150512695
00002,7072,CameraRGB__01780,LeftRGB__01780,RightRGB__01780,-0.0618179552257061,0.8968116641044617,9.213623046875
00002,7074,CameraRGB__01782,LeftRGB__01782,RightRGB__01782,-0.025349965319037437,0.9906790256500244,9.029601097106934
00002,7076,CameraRGB__01784,LeftRGB__01784,RightRGB__01784,0.008920432068407536,1.0,9.484389305114746
00002,7078,CameraRGB__01786,LeftRGB__01786,RightRGB__01786,0.012851112522184849,0.43197518587112427,10.198736190795898
00002,7080,CameraRGB__01788,LeftRGB__01788,RightRGB__01788,0.009390982799232006,0.526063859462738,10.744569778442383
00002,7082,CameraRGB__01790,LeftRGB__01790,RightRGB__01790,0.01087693590670824,0.550000011920929,10.59109878540039
00002,7084,CameraRGB__01792,LeftRGB__01792,RightRGB__01792,0.0033295575994998217,0.550000011920929,10.23237419128418
00002,7086,CameraRGB__01794,LeftRGB__01794,RightRGB__01794,-0.0009526271605864167,0.550000011920929,10.128850936889648
00002,7088,CameraRGB__01796,LeftRGB__01796,RightRGB__01796,-0.0025186489801853895,0.550000011920929,10.108509063720703
00002,7090,CameraRGB__01798,LeftRGB__01798,RightRGB__01798,-0.0004759745206683874,0.550000011920929,10.10824966430664
00002,7092,CameraRGB__01800,LeftRGB__01800,RightRGB__01800,-0.000393209105823189,0.5499918460845947,10.113661766052246
00002,7094,CameraRGB__01802,LeftRGB__01802,RightRGB__01802,-0.0002648069930728525,0.46284008026123047,10.120368003845215
00002,7096,CameraRGB__01804,LeftRGB__01804,RightRGB__01804,-4.197271118755452e-05,0.37707120180130005,10.085217475891113
00002,7098,CameraRGB__01806,LeftRGB__01806,RightRGB__01806,0.00407509645447135,0.37929782271385193,9.933972358703613
00002,7100,CameraRGB__01808,LeftRGB__01808,RightRGB__01808,0.00171481363940984,0.6403794288635254,9.668686866760254
00002,7102,CameraRGB__01810,LeftRGB__01810,RightRGB__01810,-0.00038014116580598056,0.7654210329055786,9.5098876953125
00002,7104,CameraRGB__01812,LeftRGB__01812,RightRGB__01812,-0.0011826324043795466,0.45761269330978394,9.675555229187012
00002,7106,CameraRGB__01814,LeftRGB__01814,RightRGB__01814,0.0036172170657664537,0.1229037269949913,9.905637741088867
00002,7108,CameraRGB__01816,LeftRGB__01816,RightRGB__01816,0.001610344392247498,0.4040207862854004,9.690601348876953
00002,7110,CameraRGB__01818,LeftRGB__01818,RightRGB__01818,-0.0007262636790983379,0.75,9.077378273010254
00002,7112,CameraRGB__01820,LeftRGB__01820,RightRGB__01820,-0.0017090156907215714,0.75,8.701533317565918
00002,7114,CameraRGB__01822,LeftRGB__01822,RightRGB__01822,0.002616019221022725,0.75,8.576210975646973
00002,7116,CameraRGB__01824,LeftRGB__01824,RightRGB__01824,0.0010543620446696877,0.75,8.434255599975586
00002,7118,CameraRGB__01826,LeftRGB__01826,RightRGB__01826,-0.0007236086530610919,0.75,8.19447135925293
00002,7120,CameraRGB__01828,LeftRGB__01828,RightRGB__01828,-0.0019516575848683715,0.75,8.429971694946289
00002,7122,CameraRGB__01830,LeftRGB__01830,RightRGB__01830,-0.017346207052469254,0.75,8.838680267333984
00002,7124,CameraRGB__01832,LeftRGB__01832,RightRGB__01832,-0.02155243791639805,0.75,9.264155387878418
00002,7126,CameraRGB__01834,LeftRGB__01834,RightRGB__01834,-0.02200823649764061,0.4107396900653839,9.681478500366211
00002,7128,CameraRGB__01836,LeftRGB__01836,RightRGB__01836,-0.017741313204169273,0.018777059391140938,9.985480308532715
00002,7130,CameraRGB__01838,LeftRGB__01838,RightRGB__01838,-0.012987041845917702,0.3235691487789154,9.74911117553711
00002,7132,CameraRGB__01840,LeftRGB__01840,RightRGB__01840,-0.014492645859718323,0.75,9.151222229003906
00002,7134,CameraRGB__01842,LeftRGB__01842,RightRGB__01842,0.005552917718887329,0.75,8.943437576293945
00002,7136,CameraRGB__01844,LeftRGB__01844,RightRGB__01844,0.04245935007929802,0.75,9.183130264282227
00002,7138,CameraRGB__01846,LeftRGB__01846,RightRGB__01846,0.058252476155757904,0.6251145005226135,9.543211936950684
00002,7140,CameraRGB__01848,LeftRGB__01848,RightRGB__01848,0.05916646122932434,0.23743747174739838,9.902435302734375
00002,7142,CameraRGB__01850,LeftRGB__01850,RightRGB__01850,0.016686515882611275,0.24784685671329498,9.952685356140137
00002,7144,CameraRGB__01852,LeftRGB__01852,RightRGB__01852,0.014850268140435219,0.8090133666992188,9.58000373840332
00002,7146,CameraRGB__01854,LeftRGB__01854,RightRGB__01854,0.018612168729305267,1.0,9.315689086914062
00002,7148,CameraRGB__01856,LeftRGB__01856,RightRGB__01856,-0.009986269287765026,0.8290754556655884,9.678877830505371
00003,7176,CameraRGB__00000,LeftRGB__00000,RightRGB__00000,0.015489548444747925,0.75,5.6387052609352395e-06
00003,7178,CameraRGB__00002,LeftRGB__00002,RightRGB__00002,0.01536334864795208,0.75,0.8947890996932983
00003,7180,CameraRGB__00004,LeftRGB__00004,RightRGB__00004,0.006040898617357016,0.75,3.156923770904541
00003,7182,CameraRGB__00006,LeftRGB__00006,RightRGB__00006,0.005408161785453558,0.75,4.8448615074157715
00003,7184,CameraRGB__00008,LeftRGB__00008,RightRGB__00008,0.004590631928294897,0.0,5.887613773345947
00003,7186,CameraRGB__00010,LeftRGB__00010,RightRGB__00010,0.0036865035071969032,0.0,6.210172653198242
00003,7188,CameraRGB__00012,LeftRGB__00012,RightRGB__00012,0.002783440984785557,0.0,5.414637565612793
00003,7190,CameraRGB__00014,LeftRGB__00014,RightRGB__00014,0.0022946118842810392,0.0,4.1954169273376465
00003,7192,CameraRGB__00016,LeftRGB__00016,RightRGB__00016,0.0019509654957801104,0.0,2.5435190200805664
00003,7194,CameraRGB__00018,LeftRGB__00018,RightRGB__00018,0.0018090229714289308,0.6448637247085571,1.9284147024154663
00003,7196,CameraRGB__00020,LeftRGB__00020,RightRGB__00020,0.0017535733059048653,0.5560067892074585,1.9433934688568115
00003,7198,CameraRGB__00022,LeftRGB__00022,RightRGB__00022,0.001603318378329277,0.0,2.395327568054199
00003,7200,CameraRGB__00024,LeftRGB__00024,RightRGB__00024,0.0014296264853328466,0.0,2.5409436225891113
00003,7202,CameraRGB__00026,LeftRGB__00026,RightRGB__00026,0.001304986304603517,0.0,2.362393379211426
00003,7204,CameraRGB__00028,LeftRGB__00028,RightRGB__00028,-0.0006848796620033681,0.0,2.14454984664917
00003,7206,CameraRGB__00030,LeftRGB__00030,RightRGB__00030,-0.00032084924168884754,0.15128295123577118,1.9392142295837402
00003,7208,CameraRGB__00032,LeftRGB__00032,RightRGB__00032,-0.00010109656432177871,0.3101198077201843,1.7679951190948486
00003,7210,CameraRGB__00034,LeftRGB__00034,RightRGB__00034,0.0001430677657481283,0.250666081905365,1.7645986080169678
00003,7212,CameraRGB__00036,LeftRGB__00036,RightRGB__00036,0.000155653731781058,0.06159021705389023,1.8601866960525513
00003,7214,CameraRGB__00038,LeftRGB__00038,RightRGB__00038,0.0003382072609383613,0.0001534320617793128,1.855997085571289
00003,7216,CameraRGB__00040,LeftRGB__00040,RightRGB__00040,0.00031563526135869324,0.12701143324375153,1.7097665071487427
00003,7218,CameraRGB__00042,LeftRGB__00042,RightRGB__00042,0.00045794883044436574,0.2578633725643158,1.565108299255371
00003,7220,CameraRGB__00044,LeftRGB__00044,RightRGB__00044,0.00043144539813511074,0.23446929454803467,1.5425374507904053
00003,7222,CameraRGB__00046,LeftRGB__00046,RightRGB__00046,0.0005693649873137474,0.0924793928861618,1.607906460762024
00003,7224,CameraRGB__00048,LeftRGB__00048,RightRGB__00048,0.0005435557686723769,0.02369067445397377,1.6165353059768677
00003,7226,CameraRGB__00050,LeftRGB__00050,RightRGB__00050,0.0006551996921189129,0.1047792062163353,1.5119858980178833
00003,7228,CameraRGB__00052,LeftRGB__00052,RightRGB__00052,0.0006184352678246796,0.2178407460451126,1.3864582777023315
00003,7230,CameraRGB__00054,LeftRGB__00054,RightRGB__00054,0.0007332342211157084,0.2241661101579666,1.3448679447174072
00003,7232,CameraRGB__00056,LeftRGB__00056,RightRGB__00056,0.0007045731763355434,0.12144744396209717,1.3865699768066406
00003,7234,CameraRGB__00058,LeftRGB__00058,RightRGB__00058,0.0006644442910328507,0.04467978700995445,1.407685399055481
00003,7236,CameraRGB__00060,LeftRGB__00060,RightRGB__00060,0.0007868852699175477,0.08484857529401779,1.3396012783050537
00003,7238,CameraRGB__00062,LeftRGB__00062,RightRGB__00062,0.0007417618180625141,0.0,1.2320665121078491
00003,7240,CameraRGB__00064,LeftRGB__00064,RightRGB__00064,0.0012510005617514253,0.0,-0.0015143874334171414
00003,7242,CameraRGB__00066,LeftRGB__00066,RightRGB__00066,0.001247442327439785,0.0,0.08697696775197983
00003,7244,CameraRGB__00068,LeftRGB__00068,RightRGB__00068,0.001249181805178523,0.0,0.1037130132317543
00003,7246,CameraRGB__00070,LeftRGB__00070,RightRGB__00070,0.0012515697162598372,0.0,0.09823612123727798
00003,7248,CameraRGB__00072,LeftRGB__00072,RightRGB__00072,0.0012540697352960706,0.0,0.08975183218717575
00003,7250,CameraRGB__00074,LeftRGB__00074,RightRGB__00074,0.0012521975440904498,0.0,0.08137577027082443
00003,7252,CameraRGB__00076,LeftRGB__00076,RightRGB__00076,0.001255669048987329,0.0,-0.0005757873295806348
00003,7254,CameraRGB__00078,LeftRGB__00078,RightRGB__00078,0.001254635863006115,0.0,-0.0008116647368296981
00003,7256,CameraRGB__00080,LeftRGB__00080,RightRGB__00080,0.0012547681108117104,0.0,-0.0003841141879092902
00003,7258,CameraRGB__00082,LeftRGB__00082,RightRGB__00082,0.0012549028033390641,0.0,-0.00021608933457173407
00003,7260,CameraRGB__00084,LeftRGB__00084,RightRGB__00084,0.0012549925595521927,0.0,-9.101632167585194e-05
00003,7262,CameraRGB__00086,LeftRGB__00086,RightRGB__00086,0.0012550374958664179,0.0,-5.251834954833612e-05
00003,7264,CameraRGB__00088,LeftRGB__00088,RightRGB__00088,0.0012550374958664179,0.0,-1.968237484106794e-05
00003,7266,CameraRGB__00090,LeftRGB__00090,RightRGB__00090,0.0012550374958664179,0.0,-1.5323490515584126e-05
00003,7268,CameraRGB__00092,LeftRGB__00092,RightRGB__00092,0.0012550374958664179,0.0,-6.758803465345409e-06
00003,7270,CameraRGB__00094,LeftRGB__00094,RightRGB__00094,0.0012550374958664179,0.0,-2.5444078346481547e-06
00003,7272,CameraRGB__00096,LeftRGB__00096,RightRGB__00096,0.0012550374958664179,0.0,-1.319241050623532e-06
00003,7274,CameraRGB__00098,LeftRGB__00098,RightRGB__00098,0.0012550374958664179,0.0,1.5330334690588643e-06
00003,7276,CameraRGB__00100,LeftRGB__00100,RightRGB__00100,0.0012550374958664179,0.0,-2.6392916652184795e-07
00003,7278,CameraRGB__00102,LeftRGB__00102,RightRGB__00102,0.0012550374958664179,0.0,-4.333904826125945e-07
00003,7280,CameraRGB__00104,LeftRGB__00104,RightRGB__00104,0.0012550374958664179,0.0,6.278270348047954e-09
00003,7282,CameraRGB__00106,LeftRGB__00106,RightRGB__00106,0.0012550374958664179,0.0,7.790278289121488e-08
00003,7284,CameraRGB__00108,LeftRGB__00108,RightRGB__00108,0.0012550374958664179,0.0,Not Available
00003,7286,CameraRGB__00110,LeftRGB__00110,RightRGB__00110,0.0012550374958664179,0.0,-2.901433582280788e-08
00003,7288,CameraRGB__00112,LeftRGB__00112,RightRGB__00112,0.0012550374958664179,0.0,-1.4888019705949773e-09
00003,7290,CameraRGB__00114,LeftRGB__00114,RightRGB__00114,0.0012550374958664179,0.0,2.043375779692269e-08
00003,7292,CameraRGB__00116,LeftRGB__00116,RightRGB__00116,0.0012550374958664179,0.0,-7.269727575476281e-08
00003,7294,CameraRGB__00118,LeftRGB__00118,RightRGB__00118,0.0012550374958664179,0.0,-5.393592061864183e-08
00003,7296,CameraRGB__00120,LeftRGB__00120,RightRGB__00120,0.0012550374958664179,0.0,-1.548129233697182e-07
00003,7298,CameraRGB__00122,LeftRGB__00122,RightRGB__00122,0.0012550374958664179,0.0,-6.657847961832886e-08
00003,7300,CameraRGB__00124,LeftRGB__00124,RightRGB__00124,0.0012550374958664179,0.0,-1.815920853687203e-07
00003,7302,CameraRGB__00126,LeftRGB__00126,RightRGB__00126,0.0012550374958664179,0.75,-9.078573270926427e-08
00003,7304,CameraRGB__00128,LeftRGB__00128,RightRGB__00128,0.0012570045655593276,0.75,0.011007700115442276
00003,7306,CameraRGB__00130,LeftRGB__00130,RightRGB__00130,0.0017334632575511932,0.75,0.36110198497772217
00003,7308,CameraRGB__00132,LeftRGB__00132,RightRGB__00132,0.0022824350744485855,0.75,1.0174332857131958
00003,7310,CameraRGB__00134,LeftRGB__00134,RightRGB__00134,0.002361872000619769,0.75,1.7475910186767578
00003,7312,CameraRGB__00136,LeftRGB__00136,RightRGB__00136,0.0021969296503812075,0.75,2.428743600845337
00003,7314,CameraRGB__00138,LeftRGB__00138,RightRGB__00138,0.0021675073076039553,0.75,3.048769474029541
00003,7316,CameraRGB__00140,LeftRGB__00140,RightRGB__00140,0.0021582937333732843,0.75,3.650874137878418
00003,7318,CameraRGB__00142,LeftRGB__00142,RightRGB__00142,0.002509618178009987,0.75,4.242025375366211
00003,7320,CameraRGB__00144,LeftRGB__00144,RightRGB__00144,0.003137323074042797,0.0,4.823597431182861
00003,7322,CameraRGB__00146,LeftRGB__00146,RightRGB__00146,0.004102707374840975,0.0,5.181963920593262
00003,7324,CameraRGB__00148,LeftRGB__00148,RightRGB__00148,0.004432563669979572,0.0,4.458613395690918
00003,7326,CameraRGB__00150,LeftRGB__00150,RightRGB__00150,0.005048878490924835,0.5011901259422302,3.7802090644836426
00003,7328,CameraRGB__00152,LeftRGB__00152,RightRGB__00152,0.007586219348013401,0.75,3.542825222015381
00003,7330,CameraRGB__00154,LeftRGB__00154,RightRGB__00154,0.008744839578866959,0.42704343795776367,3.8370964527130127
00003,7332,CameraRGB__00156,LeftRGB__00156,RightRGB__00156,0.012708335183560848,0.0,4.274496555328369
00003,7334,CameraRGB__00158,LeftRGB__00158,RightRGB__00158,0.017783494666218758,0.0,4.245493412017822
00003,7336,CameraRGB__00160,LeftRGB__00160,RightRGB__00160,0.019989561289548874,0.3436526358127594,3.900881052017212
00003,7338,CameraRGB__00162,LeftRGB__00162,RightRGB__00162,0.028043454512953758,0.6883824467658997,3.633803606033325
00003,7340,CameraRGB__00164,LeftRGB__00164,RightRGB__00164,0.038109757006168365,0.5007132887840271,3.7779510021209717
00003,7342,CameraRGB__00166,LeftRGB__00166,RightRGB__00166,0.05059836804866791,0.01604364812374115,4.154231071472168
00003,7344,CameraRGB__00168,LeftRGB__00168,RightRGB__00168,0.06675361096858978,0.0,4.204043865203857
00003,7346,CameraRGB__00170,LeftRGB__00170,RightRGB__00170,0.09956786036491394,0.3604201674461365,3.8869292736053467
00003,7348,CameraRGB__00172,LeftRGB__00172,RightRGB__00172,0.15953759849071503,0.6834031343460083,3.6352500915527344
00003,7350,CameraRGB__00174,LeftRGB__00174,RightRGB__00174,0.1949906051158905,0.49637916684150696,3.7805018424987793
00003,7352,CameraRGB__00176,LeftRGB__00176,RightRGB__00176,0.27962127327919006,0.039364129304885864,4.136037826538086
00003,7354,CameraRGB__00178,LeftRGB__00178,RightRGB__00178,0.398934006690979,0.01366161834448576,4.156010150909424
00003,7356,CameraRGB__00180,LeftRGB__00180,RightRGB__00180,0.45723286271095276,0.4859122335910797,3.786614179611206
00003,7358,CameraRGB__00182,LeftRGB__00182,RightRGB__00182,0.5007238984107971,0.75,3.548159599304199
00003,7360,CameraRGB__00184,LeftRGB__00184,RightRGB__00184,0.4893852770328522,0.4894452393054962,3.780583620071411
00003,7362,CameraRGB__00186,LeftRGB__00186,RightRGB__00186,0.46246203780174255,0.0,4.215587615966797
00003,7364,CameraRGB__00188,LeftRGB__00188,RightRGB__00188,0.42610588669776917,0.0,4.25761079788208
00003,7366,CameraRGB__00190,LeftRGB__00190,RightRGB__00190,0.3783296048641205,0.75,3.9406816959381104
00003,7368,CameraRGB__00192,LeftRGB__00192,RightRGB__00192,0.3310103714466095,0.75,3.6752660274505615
00003,7370,CameraRGB__00194,LeftRGB__00194,RightRGB__00194,0.2915278971195221,0.75,3.986290693283081
00003,7372,CameraRGB__00196,LeftRGB__00196,RightRGB__00196,0.2375226765871048,0.75,4.523216247558594
00003,7374,CameraRGB__00198,LeftRGB__00198,RightRGB__00198,0.18072162568569183,0.5742436051368713,5.104588031768799
00003,7376,CameraRGB__00200,LeftRGB__00200,RightRGB__00200,0.11040739715099335,0.75,5.650475978851318
00003,7378,CameraRGB__00202,LeftRGB__00202,RightRGB__00202,0.060983944684267044,0.75,6.137745380401611
00003,7380,CameraRGB__00204,LeftRGB__00204,RightRGB__00204,0.007179651875048876,0.75,6.672513961791992
00003,7382,CameraRGB__00206,LeftRGB__00206,RightRGB__00206,-0.030195167288184166,0.75,7.204068660736084
00003,7384,CameraRGB__00208,LeftRGB__00208,RightRGB__00208,-0.04687018319964409,0.75,7.713067531585693
00003,7386,CameraRGB__00210,LeftRGB__00210,RightRGB__00210,-0.05132553353905678,0.75,8.199832916259766
00003,7388,CameraRGB__00212,LeftRGB__00212,RightRGB__00212,-0.041302844882011414,0.75,8.666180610656738
00003,7390,CameraRGB__00214,LeftRGB__00214,RightRGB__00214,0.0067002237774431705,0.75,9.114605903625488
00003,7392,CameraRGB__00216,LeftRGB__00216,RightRGB__00216,0.010518022812902927,0.5766095519065857,9.545392990112305
00003,7394,CameraRGB__00218,LeftRGB__00218,RightRGB__00218,0.005884201265871525,0.0965563952922821,9.923723220825195
00003,7396,CameraRGB__00220,LeftRGB__00220,RightRGB__00220,0.0015061680460348725,0.1475091427564621,9.883322715759277
00003,7398,CameraRGB__00222,LeftRGB__00222,RightRGB__00222,0.0009368900791741908,0.75,9.33197021484375
00003,7400,CameraRGB__00224,LeftRGB__00224,RightRGB__00224,-0.0009224297828041017,0.75,8.937663078308105
00003,7402,CameraRGB__00226,LeftRGB__00226,RightRGB__00226,-0.001494785537943244,0.75,9.091928482055664
00003,7404,CameraRGB__00228,LeftRGB__00228,RightRGB__00228,-0.001285448088310659,0.7147035002708435,9.43529224395752
00003,7406,CameraRGB__00230,LeftRGB__00230,RightRGB__00230,-0.0007945810793899,0.2319585680961609,9.816181182861328
00003,7408,CameraRGB__00232,LeftRGB__00232,RightRGB__00232,0.003989132586866617,0.06136929243803024,9.951306343078613
00003,7410,CameraRGB__00234,LeftRGB__00234,RightRGB__00234,0.001304983044974506,0.6051992177963257,9.520556449890137
00003,7412,CameraRGB__00236,LeftRGB__00236,RightRGB__00236,-0.0007730427896603942,0.75,9.012505531311035
00003,7414,CameraRGB__00238,LeftRGB__00238,RightRGB__00238,-0.0014502092963084579,0.75,9.03837776184082
00003,7416,CameraRGB__00240,LeftRGB__00240,RightRGB__00240,0.0020543017890304327,0.75,9.348346710205078
00003,7418,CameraRGB__00242,LeftRGB__00242,RightRGB__00242,0.00011048260785173625,0.3426826596260071,9.7284517288208
00003,7420,CameraRGB__00244,LeftRGB__00244,RightRGB__00244,-0.0013954088790342212,0.053264226764440536,9.957645416259766
00003,7422,CameraRGB__00246,LeftRGB__00246,RightRGB__00246,-0.0017935701180249453,0.4433058500289917,9.647168159484863
00003,7424,CameraRGB__00248,LeftRGB__00248,RightRGB__00248,0.003171945223584771,0.75,9.108245849609375
00003,7426,CameraRGB__00250,LeftRGB__00250,RightRGB__00250,0.0012550537940114737,0.75,9.023268699645996
00003,7428,CameraRGB__00252,LeftRGB__00252,RightRGB__00252,-0.0006677904748357832,0.75,9.30229377746582
00003,7430,CameraRGB__00254,LeftRGB__00254,RightRGB__00254,-0.0014772918075323105,0.4082375764846802,9.674577713012695
00003,7432,CameraRGB__00256,LeftRGB__00256,RightRGB__00256,-0.0016172840259969234,0.06461718678474426,9.948492050170898
00003,7434,CameraRGB__00258,LeftRGB__00258,RightRGB__00258,0.0028125958051532507,0.3570828139781952,9.715231895446777
00003,7436,CameraRGB__00260,LeftRGB__00260,RightRGB__00260,0.000216635933611542,0.75,9.172430992126465
00003,7438,CameraRGB__00262,LeftRGB__00262,RightRGB__00262,-0.001468266942538321,0.75,9.010201454162598
00003,7440,CameraRGB__00264,LeftRGB__00264,RightRGB__00264,-0.0018205461092293262,0.75,9.262574195861816
00003,7442,CameraRGB__00266,LeftRGB__00266,RightRGB__00266,0.0018582583870738745,0.46483343839645386,9.628228187561035
00003,7444,CameraRGB__00268,LeftRGB__00268,RightRGB__00268,3.627179830800742e-05,0.07148580998182297,9.942938804626465
00003,7446,CameraRGB__00270,LeftRGB__00270,RightRGB__00270,-0.001456333207897842,0.277402400970459,9.778468132019043
00003,7448,CameraRGB__00272,LeftRGB__00272,RightRGB__00272,-0.0018681568326428533,0.75,9.226778030395508
00003,7450,CameraRGB__00274,LeftRGB__00274,RightRGB__00274,0.001999292755499482,0.75,8.979239463806152
00003,7452,CameraRGB__00276,LeftRGB__00276,RightRGB__00276,0.0009767120936885476,0.6367078423500061,9.19905948638916
00003,7454,CameraRGB__00278,LeftRGB__00278,RightRGB__00278,-0.00020097226661164314,0.0,9.535423278808594
00003,7456,CameraRGB__00280,LeftRGB__00280,RightRGB__00280,-0.0009340479737147689,0.0,9.445508003234863
00003,7458,CameraRGB__00282,LeftRGB__00282,RightRGB__00282,-0.0011296351440250874,0.0,8.589165687561035
00003,7460,CameraRGB__00284,LeftRGB__00284,RightRGB__00284,0.0018881926080211997,0.3273298442363739,7.653599739074707
00003,7462,CameraRGB__00286,LeftRGB__00286,RightRGB__00286,0.0004482008225750178,0.7240814566612244,6.9737677574157715
00003,7464,CameraRGB__00288,LeftRGB__00288,RightRGB__00288,-0.00029586191521957517,0.4930644631385803,6.817540168762207
00003,7466,CameraRGB__00290,LeftRGB__00290,RightRGB__00290,-0.00045616485294885933,0.0,7.068666934967041
00003,7468,CameraRGB__00292,LeftRGB__00292,RightRGB__00292,-0.0003591582935769111,0.0,6.944756507873535
00003,7470,CameraRGB__00294,LeftRGB__00294,RightRGB__00294,0.0028748209588229656,0.0,6.424659252166748
00003,7472,CameraRGB__00296,LeftRGB__00296,RightRGB__00296,0.0017038770020008087,0.022291971370577812,5.861937522888184
00003,7474,CameraRGB__00298,LeftRGB__00298,RightRGB__00298,0.0006909508956596255,0.347396582365036,5.323790073394775
00003,7476,CameraRGB__00300,LeftRGB__00300,RightRGB__00300,0.00033692954457364976,0.5129305124282837,4.938202857971191
00003,7478,CameraRGB__00302,LeftRGB__00302,RightRGB__00302,0.00025683827698230743,0.0,4.931101322174072
00003,7480,CameraRGB__00304,LeftRGB__00304,RightRGB__00304,0.0003035554545931518,0.0,4.730407238006592
00003,7482,CameraRGB__00306,LeftRGB__00306,RightRGB__00306,0.0003486502100713551,0.0,3.2851953506469727
00003,7484,CameraRGB__00308,LeftRGB__00308,RightRGB__00308,0.0003635018365457654,0.32832464575767517,2.2557339668273926
00003,7486,CameraRGB__00310,LeftRGB__00310,RightRGB__00310,0.0003366218588780612,0.5349423885345459,2.033653974533081
